"SYMBOL_CODE","Date","TRADE_VOLUME","TRADE_VALUE","TRADE_COUNT","Open","HIGH_PRICE","LOW_PRICE","Close"
"EGS33041C012",07/29/13 12:00 AM,782,15559.8,3,19.89,19.9,19.89,19.9
"EGS33041C012",07/30/13 12:00 AM,116100,2306718.22,27,19.88,19.9,19.37,19.87
"EGS33041C012",07/31/13 12:00 AM,9729,192693.29,21,19.65,19.85,19.51,19.81
"EGS33041C012",08/01/13 12:00 AM,141111,2820021.83,50,19.75,20,19.75,19.98
"EGS33041C012",08/04/13 12:00 AM,13027,264549.25,28,20.3,20.38,20.01,20.31
"EGS33041C012",08/05/13 12:00 AM,118916,2437449.15,98,20.3,20.52,20.3,20.5
"EGS33041C012",08/06/13 12:00 AM,23092,474610.16,33,20.49,20.75,20.49,20.55
"EGS33041C012",08/07/13 12:00 AM,27174,557700.53,32,20.23,20.91,20.2,20.52
"EGS33041C012",08/12/13 12:00 AM,22650,467148.15,33,20.61,20.82,20.6,20.62
"EGS33041C012",08/13/13 12:00 AM,132735,2817791.54,163,20.83,21.65,20.83,21.23
"EGS33041C012",08/14/13 12:00 AM,10247,210281.47,29,20.79,20.9,20.31,20.52
"EGS33041C012",08/18/13 12:00 AM,27749,571543.27,35,20.03,21,20,20.6
"EGS33041C012",08/19/13 12:00 AM,56786,1220106.48,80,21,21.67,21,21.49
"EGS33041C012",08/20/13 12:00 AM,53348,1157201.24,31,21.67,21.79,21.5,21.69
"EGS33041C012",08/21/13 12:00 AM,29330,631730.18,44,21.5,21.7,21.5,21.54
"EGS33041C012",08/22/13 12:00 AM,28675,625690.14,64,21.68,22.01,21.6,21.82
"EGS33041C012",08/25/13 12:00 AM,157841,3496889.14,64,22,22.25,21.85,22.15
"EGS33041C012",08/26/13 12:00 AM,8400,185497.6,12,22.19,22.19,22,22.08
"EGS33041C012",08/27/13 12:00 AM,112322,2493202.61,65,22,22.28,21.99,22.2
"EGS33041C012",08/28/13 12:00 AM,45123,1001657.15,37,22.05,22.25,22,22.2
"EGS33041C012",08/29/13 12:00 AM,54006,1213850.65,76,21.65,22.8,21.65,22.48
"EGS33041C012",09/01/13 12:00 AM,198,4369.24,2,22.03,22.13,22.03,22.48
"EGS33041C012",09/02/13 12:00 AM,78511,1766512.5,21,22.5,22.51,22.5,22.5
"EGS33041C012",09/03/13 12:00 AM,471800,11130364.11,71,22.5,24,22.5,23.59
"EGS33041C012",09/04/13 12:00 AM,314070,7537500.03,107,24,24.01,23.9,24
"EGS33041C012",09/05/13 12:00 AM,134193,3232122.4,40,24,24.5,23.35,24.09
"EGS33041C012",09/08/13 12:00 AM,38438,922453,7,24,24,23.41,24
"EGS33041C012",09/09/13 12:00 AM,38851,938608.55,13,24,24.88,24,24.16
"EGS33041C012",09/10/13 12:00 AM,266896,6738393.18,197,24.88,25.65,24.88,25.25
"EGS33041C012",09/11/13 12:00 AM,105331,2684640.81,113,25.26,25.75,25.11,25.49
"EGS33041C012",09/12/13 12:00 AM,438491,11415091.71,90,25.9,26.25,25.9,26.03
"EGS33041C012",09/15/13 12:00 AM,43056,1119456,17,26,26,26,26
"EGS33041C012",09/16/13 12:00 AM,141371,3740000.1,32,26,26.5,26,26.46
"EGS33041C012",09/17/13 12:00 AM,99853,2646736.14,40,26.46,26.6,26.46,26.51
"EGS33041C012",09/18/13 12:00 AM,335957,8900492.9,62,25.84,26.74,25.84,26.49
"EGS33041C012",09/19/13 12:00 AM,54743,1466983.09,55,26.96,27,26.68,26.8
"EGS33041C012",09/22/13 12:00 AM,73057,1990619.73,39,27.19,27.49,27.02,27.25
"EGS33041C012",09/23/13 12:00 AM,85060,2338553.24,39,27.5,27.5,27.11,27.49
"EGS33041C012",09/24/13 12:00 AM,158298,4341215.16,78,27.11,27.5,27.11,27.42
"EGS33041C012",09/25/13 12:00 AM,108001,3022338.13,67,27.74,28,27.74,27.98
"EGS33041C012",09/26/13 12:00 AM,68690,1942837.43,43,27.61,28.5,27.61,28.28
"EGS33041C012",09/29/13 12:00 AM,55620,1585675.8,15,28.5,28.6,28.5,28.51
"EGS33041C012",09/30/13 12:00 AM,37423,1066887.43,33,28.51,28.8,28.41,28.51
"EGS33041C012",10/01/13 12:00 AM,32728,938426.48,30,28.5,29,28.5,28.67
"EGS33041C012",10/02/13 12:00 AM,4000,114710,3,28.5,28.8,28.5,28.68
"EGS33041C012",10/03/13 12:00 AM,284021,8374353.03,36,28.42,29.5,28.42,29.48
"EGS33041C012",10/07/13 12:00 AM,56776,1670195.86,33,28.42,29.5,28.42,29.42
"EGS33041C012",10/08/13 12:00 AM,288428,8651840.35,33,29.3,30,29.3,30
"EGS33041C012",10/09/13 12:00 AM,69505,2146911.3,49,30.01,31,30,30.89
"EGS33041C012",10/10/13 12:00 AM,152310,4721680,35,31,31.4,30.99,31
"EGS33041C012",10/13/13 12:00 AM,32991,1022114.81,22,30.83,31,30.83,30.98
"EGS33041C012",10/20/13 12:00 AM,80151,2447058.46,28,29.56,31,29.56,30.53
"EGS33041C012",10/21/13 12:00 AM,303357,9403926.06,17,31,31,30.51,31
"EGS33041C012",10/22/13 12:00 AM,15883,480519.26,19,30.51,30.51,30.1,30.25
"EGS33041C012",10/23/13 12:00 AM,85781,2573781.38,68,30.49,30.5,28.03,30
"EGS33041C012",10/24/13 12:00 AM,199546,5908699.6,28,29.99,30.49,29.5,29.61
"EGS33041C012",10/27/13 12:00 AM,54708,1639626,7,29.5,30,29.5,29.97
"EGS33041C012",10/28/13 12:00 AM,49309,1461440.2,17,29.51,30,29.5,29.64
"EGS33041C012",10/29/13 12:00 AM,2446,71666.2,6,29.2,29.4,29.2,29.3
"EGS33041C012",10/30/13 12:00 AM,36881,1098570.7,32,30,30,29.5,29.79
"EGS33041C012",10/31/13 12:00 AM,38044,1141312,28,29.99,30,29.99,30
"EGS33041C012",11/03/13 12:00 AM,2474,73526.03,10,28.57,30,28.53,29.72
"EGS33041C012",11/04/13 12:00 AM,28319,849570,11,30,30,30,30
"EGS33041C012",11/06/13 12:00 AM,193769,5906222.76,106,29.51,31,29.51,30.48
"EGS33041C012",11/07/13 12:00 AM,88665,2748670.5,57,31,31.01,31,31
"EGS33041C012",11/10/13 12:00 AM,765,23791.5,1,31.1,31.1,31.1,31.1
"EGS33041C012",11/11/13 12:00 AM,86785,2690535,48,31,31.2,31,31
"EGS33041C012",11/12/13 12:00 AM,37274,1155494,19,31,31,31,31
"EGS33041C012",11/13/13 12:00 AM,64486,1999066,16,31,31,31,31
"EGS33041C012",11/14/13 12:00 AM,12500,387375,7,30.99,30.99,30.99,30.99
"EGS33041C012",11/17/13 12:00 AM,17550,543874.5,6,30.99,30.99,30.99,30.99
"EGS33041C012",11/18/13 12:00 AM,28175,873144.5,13,31,31,30.9,30.99
"EGS33041C012",11/19/13 12:00 AM,8856,274463.37,14,30.38,31.05,30.38,30.99
"EGS33041C012",11/20/13 12:00 AM,14050,435550,14,31,31,31,31
"EGS33041C012",11/21/13 12:00 AM,8265,255541.44,16,30.38,31,30,30.92
"EGS33041C012",11/24/13 12:00 AM,14412,445511.5,13,30.11,31,30.11,30.91
"EGS33041C012",11/25/13 12:00 AM,22650,689949,5,30.26,30.5,30.22,30.46
"EGS33041C012",11/26/13 12:00 AM,48752,1486066.96,90,30.49,30.5,29.75,30.48
"EGS33041C012",11/27/13 12:00 AM,146845,4342857.4,22,29.61,30.01,29.5,29.57
"EGS33041C012",11/28/13 12:00 AM,50731,1487326.82,11,29.5,30.22,29.3,29.32
"EGS33041C012",12/01/13 12:00 AM,2,58.04,1,29.02,29.02,29.02,29.32
"EGS33041C012",12/02/13 12:00 AM,1500,44266.5,4,29.52,29.52,29.51,29.51
"EGS33041C012",12/03/13 12:00 AM,96468,2960031.07,35,30,31,30,30.68
"EGS33041C012",12/04/13 12:00 AM,3651,112340.96,7,30.5,30.92,30.5,30.77
"EGS33041C012",12/05/13 12:00 AM,137099,4391120.36,60,30.99,32.5,30.99,32.03
"EGS33041C012",12/08/13 12:00 AM,3686,119794.93,7,32.5,32.5,32.43,32.5
"EGS33041C012",12/09/13 12:00 AM,45465,1478591.17,44,32.5,32.8,32.5,32.52
"EGS33041C012",12/10/13 12:00 AM,93159,3074046.95,84,32.51,33.02,32.51,33
"EGS33041C012",12/11/13 12:00 AM,114268,3889404.47,121,33,34.5,33,34.04
"EGS33041C012",12/12/13 12:00 AM,135640,4691603.13,43,33.21,34.75,33.2,34.59
"EGS33041C012",12/15/13 12:00 AM,280,9504.4,3,33.11,34.25,33.11,34.59
"EGS33041C012",12/16/13 12:00 AM,73958,2514513.6,291,33.9,34.02,33.9,34
"EGS33041C012",12/17/13 12:00 AM,19640,667787,21,34.02,34.02,34,34
"EGS33041C012",12/18/13 12:00 AM,11414,393416.8,21,34,34.5,34,34.47
"EGS33041C012",12/19/13 12:00 AM,132208,4561519.13,42,34.01,34.8,34,34.5
"EGS33041C012",12/22/13 12:00 AM,10259,348826,6,34.01,34.01,34,34
"EGS33041C012",12/23/13 12:00 AM,13258,449440,7,34,34,33,33.9
"EGS33041C012",12/24/13 12:00 AM,100,3330,1,33.3,33.3,33.3,33.9
"EGS33041C012",12/25/13 12:00 AM,237618,8077472.2,25,33,34.01,33,33.99
"EGS33041C012",12/26/13 12:00 AM,12355,420004.9,13,33.38,34,33.38,33.99
"EGS33041C012",12/29/13 12:00 AM,137,4528.81,2,33,33.11,33,33.99
"EGS33041C012",12/30/13 12:00 AM,3903,132690,22,33.33,34.39,33.33,34
"EGS33041C012",12/31/13 12:00 AM,79522,2742728.5,25,34,34.5,34,34.49
"EGS33041C012",01/02/14 12:00 AM,9700,332450,5,34.7,34.7,34.25,34.27
"EGS33041C012",01/05/14 12:00 AM,5705,194012.9,9,34.65,34.75,32.32,34.01
"EGS33041C012",01/06/14 12:00 AM,20461,695762.89,15,34,34.49,34,34
"EGS33041C012",01/08/14 12:00 AM,13515,472673.98,38,34.5,35.48,34.5,34.97
"EGS33041C012",01/09/14 12:00 AM,851,29786.97,7,34.03,35.02,34.03,35
"EGS33041C012",01/12/14 12:00 AM,26001,933238.98,21,35.22,36.02,35.22,35.89
"EGS33041C012",01/14/14 12:00 AM,120152,4421283.91,38,36.7,36.9,36,36.8
"EGS33041C012",01/15/14 12:00 AM,182093,6734957.79,43,36.79,37,36.01,36.99
"EGS33041C012",01/16/14 12:00 AM,80208,2876344.43,31,36.8,36.8,33.33,35.86
"EGS33041C012",01/19/14 12:00 AM,39135,1369601.35,14,34.51,35,34.5,35
"EGS33041C012",01/21/14 12:00 AM,5421,191355.87,17,35,36,35,35.3
"EGS33041C012",01/22/14 12:00 AM,21885,787561.5,23,35,36,35,35.99
"EGS33041C012",01/23/14 12:00 AM,248453,9117421,39,36,36.75,36,36.7
"EGS33041C012",01/26/14 12:00 AM,27549,962959.32,51,35.5,36.75,33.61,34.95
"EGS33041C012",01/27/14 12:00 AM,1000,35500,1,35.5,35.5,35.5,35.5
"EGS33041C012",01/28/14 12:00 AM,25455,914688.5,21,35.01,36.6,35.01,35.93
"EGS33041C012",01/29/14 12:00 AM,70652,2543289.05,13,35.05,36,35.05,36
"EGS33041C012",01/30/14 12:00 AM,27103,976058.75,17,35.5,36.55,35.26,36.01
"EGS33041C012",02/02/14 12:00 AM,36942,1330156.21,22,35.51,36.9,35.51,36.01
"EGS33041C012",02/03/14 12:00 AM,7611,278075.36,11,35.11,36.56,35.05,36.54
"EGS33041C012",02/04/14 12:00 AM,80262,2932964.5,50,36.5,36.6,36.5,36.54
"EGS33041C012",02/05/14 12:00 AM,9230,337726.48,14,36.2,36.6,36.2,36.59
"EGS33041C012",02/06/14 12:00 AM,280268,10369829.65,54,36.6,37.1,36.6,37
"EGS33041C012",02/09/14 12:00 AM,30200,1117406,5,37.01,37.01,37,37
"EGS33041C012",02/10/14 12:00 AM,2178,80840.52,3,37.1,37.34,37.1,37.12
"EGS33041C012",02/11/14 12:00 AM,43040,1593600,6,37,37.5,37,37.03
"EGS33041C012",02/12/14 12:00 AM,3373,127419.93,13,37.25,38.1,37.25,37.78
"EGS33041C012",02/13/14 12:00 AM,151338,5759746.37,53,37.5,38.47,37.5,38.06
"EGS33041C012",02/16/14 12:00 AM,3420,130964.7,8,38.49,38.5,37.1,38.29
"EGS33041C012",02/17/14 12:00 AM,56692,2173687.37,42,38.01,38.8,38,38.34
"EGS33041C012",02/18/14 12:00 AM,306146,12050004.7,101,38.9,40.4,38.9,39.36
"EGS33041C012",02/19/14 12:00 AM,8646,352912.22,36,39.41,41.8,39.11,40.82
"EGS33041C012",02/20/14 12:00 AM,25751,1051813.83,25,39.16,41,39.1,40.85
"EGS33041C012",02/23/14 12:00 AM,13512,540587.6,15,39.5,40.25,39.5,40.01
"EGS33041C012",02/24/14 12:00 AM,74026,2997782.28,39,39.8,40.5,39.8,40.5
"EGS33041C012",02/25/14 12:00 AM,235751,9657717.27,49,39.75,41,39,40.97
"EGS33041C012",02/26/14 12:00 AM,43776,1790768.75,28,40,41,40,40.91
"EGS33041C012",02/27/14 12:00 AM,24043,985265.66,20,40.6,41,40.6,40.98
"EGS33041C012",03/02/14 12:00 AM,26100,1068893.96,47,40.5,41.49,40.5,40.95
"EGS33041C012",03/03/14 12:00 AM,3799,153808.44,9,40,40.95,40,40.49
"EGS33041C012",03/04/14 12:00 AM,13399,548317.25,7,39.01,41,39.01,40.92
"EGS33041C012",03/05/14 12:00 AM,9774,400358,8,40.06,41,40.06,40.96
"EGS33041C012",03/06/14 12:00 AM,40033,1603025.9,20,40.01,40.27,40,40.04
"EGS33041C012",03/09/14 12:00 AM,17150,686897.68,16,39.32,40.5,39.3,40.05
"EGS33041C012",03/10/14 12:00 AM,24495,988523,11,39.99,40.5,39.99,40.36
"EGS33041C012",03/11/14 12:00 AM,22634,913706.16,33,39.51,40.5,39.51,40.37
"EGS33041C012",03/12/14 12:00 AM,214416,8886181.77,95,40.5,43,40.5,41.44
"EGS33041C012",03/13/14 12:00 AM,17541,745284.33,19,42.24,42.9,42,42.49
"EGS33041C012",03/16/14 12:00 AM,375181,15783743.7,43,40.05,42.5,40.02,42.07
"EGS33041C012",03/17/14 12:00 AM,81544,3682389.97,111,42.94,46.27,42.94,45.16
"EGS33041C012",03/18/14 12:00 AM,64030,2963256.09,82,45.96,47,45.4,46.28
"EGS33041C012",03/19/14 12:00 AM,174553,8091453.62,173,46.5,47.99,43,46.36
"EGS33041C012",03/20/14 12:00 AM,37114,1714213.93,55,45,46.98,45,46.19
"EGS33041C012",03/23/14 12:00 AM,23608,1100489.65,58,46.96,47,46.02,46.62
"EGS33041C012",03/24/14 12:00 AM,139095,6714923.83,151,46.86,49,46.86,48.28
"EGS33041C012",03/25/14 12:00 AM,45825,2265272.61,58,49,49.98,49,49.43
"EGS33041C012",03/26/14 12:00 AM,36676,1810923.02,54,49.95,49.95,48.55,49.38
"EGS33041C012",03/27/14 12:00 AM,68965,3355947.3,78,49.5,49.65,47,48.66
"EGS33041C012",03/30/14 12:00 AM,39090,1839447.12,70,46.25,48.5,46,47.06
"EGS33041C012",03/31/14 12:00 AM,93600,4399011.43,46,47.13,47.5,46.8,47
"EGS33041C012",04/01/14 12:00 AM,21850,1031341.13,59,46.51,48,46.5,47.2
"EGS33041C012",04/02/14 12:00 AM,17592,826755.37,61,47,47.01,46.63,47
"EGS33041C012",04/03/14 12:00 AM,55779,2621576.37,76,47,47.5,46.7,47
"EGS33041C012",04/06/14 12:00 AM,13573,633960.9,37,49,49,45.7,46.71
"EGS33041C012",04/07/14 12:00 AM,40548,1918060,41,46.99,47.5,46.99,47.3
"EGS33041C012",04/08/14 12:00 AM,22097,1049424.78,60,47.25,48,47,47.49
"EGS33041C012",04/09/14 12:00 AM,325599,15578630.1,64,47.9,48.5,47,47.85
"EGS33041C012",04/10/14 12:00 AM,596040,28604719.05,69,48.4,48.7,47.5,47.99
"EGS33041C012",04/13/14 12:00 AM,17817,866724.02,24,49.5,50,48.5,48.65
"EGS33041C012",04/14/14 12:00 AM,3700,176414.27,12,47.5,48.25,47.25,47.68
"EGS33041C012",04/15/14 12:00 AM,979011,46992591.8,32,48,48.8,48,48
"EGS33041C012",04/16/14 12:00 AM,85618,4124637.96,26,48,48.2,47.75,48.17
"EGS33041C012",04/17/14 12:00 AM,19217,935426,44,48,49.25,48,48.68
"EGS33041C012",04/22/14 12:00 AM,311589,15423796.13,53,49.49,50,48.99,49.5
"EGS33041C012",04/23/14 12:00 AM,32083,1596590.8,35,49.49,50,49.49,49.76
"EGS33041C012",04/27/14 12:00 AM,2014,99824.06,21,49.81,49.81,48.07,49.57
"EGS33041C012",04/28/14 12:00 AM,579753,28696294.08,103,49.57,50,48.25,49.5
"EGS33041C012",04/29/14 12:00 AM,443450,21950714.4,50,49.5,49.7,48.3,49.5
"EGS33041C012",04/30/14 12:00 AM,18460,899945.4,24,48.25,49.5,48.25,48.75
"EGS33041C012",05/04/14 12:00 AM,2540,125021.87,15,48.21,49.97,48.21,49.22
"EGS33041C012",05/05/14 12:00 AM,4215,207876.66,12,48.99,49.5,48.31,49.32
"EGS33041C012",05/06/14 12:00 AM,14011,664596.97,35,47.08,48.44,46.6,47.43
"EGS33041C012",05/07/14 12:00 AM,7339,342108.77,12,48,48,46.5,46.62
"EGS33041C012",05/08/14 12:00 AM,123704,5824711.03,52,47,47.5,47,47.09
"EGS33041C012",05/11/14 12:00 AM,738,34659.1,7,46.41,47.01,46.41,46.96
"EGS33041C012",05/12/14 12:00 AM,30108,1438430.64,44,47,48.4,47,47.78
"EGS33041C012",05/13/14 12:00 AM,159929,7645587.62,8,47.78,48,47.78,47.81
"EGS33041C012",05/14/14 12:00 AM,26041,1267017.87,34,48,49,47,48.65
"EGS33041C012",05/15/14 12:00 AM,91359,4583436.15,71,49.16,51.5,49.16,50.17
"EGS33041C012",05/18/14 12:00 AM,31221,1560160.8,23,48.1,50.01,48.1,49.97
"EGS33041C012",05/19/14 12:00 AM,3536,180725.93,14,49.86,52,49.86,51.11
"EGS33041C012",05/20/14 12:00 AM,31682,1635165.16,44,51.5,52,50.13,51.61
"EGS33041C012",05/21/14 12:00 AM,52772,2650067.08,77,50.01,51,50,50.22
"EGS33041C012",05/22/14 12:00 AM,11790,591446.4,16,51,51,50,50.17
"EGS33041C012",05/25/14 12:00 AM,8329,418009.9,12,50.1,50.25,50.1,50.19
"EGS33041C012",05/26/14 12:00 AM,22025,1103159.1,16,49.26,51,49.26,50.09
"EGS33041C012",05/28/14 12:00 AM,323650,16121098.57,29,49.99,50,49,49.81
"EGS33041C012",05/29/14 12:00 AM,51517,2438433.85,74,50,50,45.03,47.33
"EGS33041C012",06/01/14 12:00 AM,13167,585881.07,26,42.9,47.96,42.71,44.5
"EGS33041C012",06/02/14 12:00 AM,163707,7255558.79,138,46,46,42.81,44.32
"EGS33041C012",06/03/14 12:00 AM,43066,1899719.57,39,44.5,44.63,43.31,44.11
"EGS33041C012",06/04/14 12:00 AM,99759,4433642.32,39,44,46.98,43.99,44.44
"EGS33041C012",06/05/14 12:00 AM,49889,2377679.2,40,47,48,46.5,47.66
"EGS33041C012",06/09/14 12:00 AM,12918,633490.95,15,45.55,49.97,45.55,49.04
"EGS33041C012",06/10/14 12:00 AM,25188,1183824.68,16,47,47.01,46.9,47
"EGS33041C012",06/11/14 12:00 AM,218188,10691133.6,31,48.75,49.5,48.75,49
"EGS33041C012",06/12/14 12:00 AM,2356,115458.25,8,49,49.5,48.95,49.01
"EGS33041C012",06/15/14 12:00 AM,436,21483,4,47,49.48,47,49.27
"EGS33041C012",06/16/14 12:00 AM,11784,555744,6,47.28,47.28,47,47.16
"EGS33041C012",06/17/14 12:00 AM,241,11331.82,1,47.02,47.02,47.02,47.16
"EGS33041C012",06/18/14 12:00 AM,776,37245,2,47.99,48,47.99,48
"EGS33041C012",06/19/14 12:00 AM,44743,2078737.3,36,46.82,47,46,46.46
"EGS33041C012",06/23/14 12:00 AM,32024,1489230,13,46.52,46.6,46.5,46.5
"EGS33041C012",06/24/14 12:00 AM,20950,970772.75,17,46.45,47,46,46.34
"EGS33041C012",06/25/14 12:00 AM,4686,220307,11,47,47.03,47,47.01
"EGS33041C012",06/26/14 12:00 AM,82926,3982907.94,43,47.5,48.45,47.5,48.03
"EGS33041C012",06/29/14 12:00 AM,32637,1578969.64,23,48,48.99,48,48.38
"EGS33041C012",06/30/14 12:00 AM,153361,7816692.76,95,49,52,49,50.97
"EGS33041C012",07/03/14 12:00 AM,163223,8159355.6,48,51.85,51.89,48,49.99
"EGS33041C012",07/06/14 12:00 AM,1180,59390.38,11,50.8,50.9,49.75,50.33
"EGS33041C012",07/07/14 12:00 AM,80828,4041392.5,5,49.75,50,49.75,50
"EGS33041C012",07/08/14 12:00 AM,6845,341696.1,9,50,50,48.02,49.92
"EGS33041C012",07/09/14 12:00 AM,106636,5330754.95,24,49.99,50,49.9,49.99
"EGS33041C012",07/10/14 12:00 AM,86350,4308442.5,14,49.6,50,49.5,49.9
"EGS33041C012",07/13/14 12:00 AM,44360,2217980,4,50,50,49.9,50
"EGS33041C012",07/14/14 12:00 AM,417,20455,5,50,50,49,50
"EGS33041C012",07/15/14 12:00 AM,337320,16865095.25,15,50,50,49.85,50
"EGS33041C012",07/16/14 12:00 AM,10744,531902.78,7,49,50,49,49.51
"EGS33041C012",07/17/14 12:00 AM,19930,978155.38,24,48.6,51,48.6,49.08
"EGS33041C012",07/20/14 12:00 AM,70007,3500110.2,22,49,50,49,50
"EGS33041C012",07/21/14 12:00 AM,88004,4480797.28,20,49.01,51,49.01,50.92
"EGS33041C012",07/22/14 12:00 AM,8792,439599.94,8,50.01,50.01,49.99,50
"EGS33041C012",07/24/14 12:00 AM,37488,1850302.21,16,49.3,49.98,49.25,49.36
"EGS33041C012",07/27/14 12:00 AM,6684,333335.75,7,48.71,50,48.7,49.87
"EGS33041C012",07/31/14 12:00 AM,41406,2035415.16,26,49.99,50,48.51,49.16
"EGS33041C012",08/03/14 12:00 AM,16755,820968.84,18,49.01,49.01,48.55,49
"EGS33041C012",08/04/14 12:00 AM,28431,1415921.7,20,49,50,49,49.8
"EGS33041C012",08/05/14 12:00 AM,118918,5776588.65,45,49.01,49.01,47.7,48.58
"EGS33041C012",08/06/14 12:00 AM,50981,2472516.13,8,47.73,48.5,47.73,48.5
"EGS33041C012",08/07/14 12:00 AM,2615,127965.5,7,48,49,47.9,48.94
"EGS33041C012",08/10/14 12:00 AM,28,1336.16,1,47.72,47.72,47.72,48.94
"EGS33041C012",08/11/14 12:00 AM,24394,1133803.58,42,47.25,48,46,46.48
"EGS33041C012",08/12/14 12:00 AM,29589,1354217.7,28,46,46.01,45.5,45.77
"EGS33041C012",08/13/14 12:00 AM,186338,8532598.57,22,45.5,46.03,45.5,45.79
"EGS33041C012",08/14/14 12:00 AM,14839,682354.7,21,45.58,46,45.57,45.98
"EGS33041C012",08/17/14 12:00 AM,99204,4542762.65,25,45.5,46.01,45.5,45.79
"EGS33041C012",08/18/14 12:00 AM,7150,329167.5,11,46.98,46.99,45.77,46.04
"EGS33041C012",08/19/14 12:00 AM,153514,7113766.95,38,46.15,47,46,46.34
"EGS33041C012",08/20/14 12:00 AM,12119,564781.75,9,47,48,46.25,46.6
"EGS33041C012",08/21/14 12:00 AM,50855,2351860.45,12,46.96,46.96,46.05,46.25
"EGS33041C012",08/24/14 12:00 AM,6145,280585.25,23,46.05,46.05,45.53,45.66
"EGS33041C012",08/25/14 12:00 AM,5710,257339.69,14,45.53,45.53,45,45.07
"EGS33041C012",08/26/14 12:00 AM,2100,92488.02,14,44.51,44.51,43.14,44.04
"EGS33041C012",08/27/14 12:00 AM,160129,7207358.05,42,44,45.96,44,45.01
"EGS33041C012",08/28/14 12:00 AM,5042,229709.75,14,44.75,46,44.21,45.56
"EGS33041C012",08/31/14 12:00 AM,236570,10645625.27,25,44.67,45.01,44.67,45
"EGS33041C012",09/01/14 12:00 AM,1618,73124.1,10,45,45.99,44.7,45.19
"EGS33041C012",09/02/14 12:00 AM,589617,26031534.36,56,45.1,45.13,43.95,44.15
"EGS33041C012",09/03/14 12:00 AM,79460,3496587.44,105,44.5,44.5,43.52,44
"EGS33041C012",09/04/14 12:00 AM,273817,12048536.74,49,44,44.02,44,44
"EGS33041C012",09/07/14 12:00 AM,463164,20378744.24,123,43.76,44.01,43.76,44
"EGS33041C012",09/08/14 12:00 AM,136162,5991174.6,15,44,44.02,44,44
"EGS33041C012",09/09/14 12:00 AM,4522,203814.6,16,45.93,45.99,43.78,45.07
"EGS33041C012",09/10/14 12:00 AM,191939,8634288.45,53,45.07,45.07,44.05,44.98
"EGS33041C012",09/11/14 12:00 AM,101940,4485374.5,22,44,44.01,44,44
"EGS33041C012",09/14/14 12:00 AM,84657,3725120.34,11,44,44.91,44,44
"EGS33041C012",09/15/14 12:00 AM,53235,2367412.85,8,44,44.9,44,44.47
"EGS33041C012",09/16/14 12:00 AM,11564,509454.35,13,44.11,44.5,44,44.06
"EGS33041C012",09/17/14 12:00 AM,23385,1053516.1,31,44.16,45.5,44.16,45.05
"EGS33041C012",09/18/14 12:00 AM,5907,271803.22,22,45.89,46.5,45.5,46.01
"EGS33041C012",09/21/14 12:00 AM,1096,49323.51,5,45.02,45.02,45,45
"EGS33041C012",09/22/14 12:00 AM,13692,616664.07,17,45.02,46,45,45.04
"EGS33041C012",09/23/14 12:00 AM,115071,5308186.85,30,45.2,46.5,45.2,46.13
"EGS33041C012",09/24/14 12:00 AM,225587,10509469.82,32,46.85,47,46.13,46.59
"EGS33041C012",09/25/14 12:00 AM,172044,8089056.92,109,47,47.97,47,47.02
"EGS33041C012",09/28/14 12:00 AM,2233,102846.79,7,46.02,47.02,46.02,46.06
"EGS33041C012",09/29/14 12:00 AM,623052,29596674.8,67,47.4,49.47,47.35,47.5
"EGS33041C012",09/30/14 12:00 AM,21455,1048269.05,24,48.07,48.98,48.07,48.86
"EGS33041C012",10/01/14 12:00 AM,17269,838857.6,25,48.95,49.1,48,48.58
"EGS33041C012",10/02/14 12:00 AM,22800,1145890.8,24,49.96,50.6,49.96,50.26
"EGS33041C012",10/08/14 12:00 AM,248984,12933254.94,126,50.97,52,50.97,51.94
"EGS33041C012",10/09/14 12:00 AM,21228,1080398.91,32,51.92,51.92,50,50.89
"EGS33041C012",10/12/14 12:00 AM,8006,383429.99,23,48.97,48.97,47.05,47.89
"EGS33041C012",10/13/14 12:00 AM,159307,7537953.17,54,47.4,47.51,47,47.32
"EGS33041C012",10/14/14 12:00 AM,14006,660742.2,26,48,48,46.01,47.18
"EGS33041C012",10/15/14 12:00 AM,45887,2116476.07,30,47.99,47.99,46,46.12
"EGS33041C012",10/16/14 12:00 AM,157475,7209430.37,99,45.52,46.99,42,45.78
"EGS33041C012",10/19/14 12:00 AM,16790,771343.5,23,45.99,46,44.58,45.94
"EGS33041C012",10/20/14 12:00 AM,25844,1180820.83,19,46,46,44.1,45.69
"EGS33041C012",10/21/14 12:00 AM,133740,6125604.02,64,45,46,45,45.8
"EGS33041C012",10/22/14 12:00 AM,49550,2277657,21,45.1,46,45.1,45.97
"EGS33041C012",10/23/14 12:00 AM,15599,714750.38,24,45,46,45,45.82
"EGS33041C012",10/26/14 12:00 AM,12526,575586,15,45.99,46,45.5,45.95
"EGS33041C012",10/27/14 12:00 AM,18946,856763.9,39,45.5,45.99,45,45.22
"EGS33041C012",10/28/14 12:00 AM,94035,4281618.95,52,45,46,45,45.53
"EGS33041C012",10/29/14 12:00 AM,92737,4466237.43,118,46,48.9,46,48.16
"EGS33041C012",10/30/14 12:00 AM,113008,5648722.24,139,49.44,50.8,48,49.99
"EGS33041C012",11/02/14 12:00 AM,211113,11084709.88,197,50.09,54,50.09,52.51
