"SYMBOL_CODE","Date","TRADE_VOLUME","TRADE_VALUE","TRADE_COUNT","Open","HIGH_PRICE","LOW_PRICE","Close"
"EGS3C181C012",06/24/13 12:00 AM,350,7001,2,19.4,21.51,19.4,21.5
"EGS3C181C012",06/26/13 12:00 AM,194,4074,4,21,21,21,21.5
"EGS3C181C012",06/27/13 12:00 AM,39,799.5,1,20.5,20.5,20.5,21.5
"EGS3C181C012",07/03/13 12:00 AM,225,4837.5,2,21.5,21.5,21.5,21.5
"EGS3C181C012",07/04/13 12:00 AM,1394,32866.51,9,23.64,23.65,23,23.58
"EGS3C181C012",07/08/13 12:00 AM,4,85.12,1,21.28,21.28,21.28,23.58
"EGS3C181C012",07/09/13 12:00 AM,1000,23000,3,23,23,23,23
"EGS3C181C012",07/10/13 12:00 AM,2375,55100,2,23.2,23.2,23.2,23.2
"EGS3C181C012",07/16/13 12:00 AM,40,844.4,1,21.11,21.11,21.11,23.2
"EGS3C181C012",07/18/13 12:00 AM,44,1012,1,23,23,23,23.2
"EGS3C181C012",07/21/13 12:00 AM,1200,27698,2,23.49,23.49,23,23.08
"EGS3C181C012",07/22/13 12:00 AM,3000,68990,6,22.99,23,22.99,23
"EGS3C181C012",07/24/13 12:00 AM,1563,35960.02,6,23.37,23.37,22.99,23.01
